answer,left_method,participant,right_method,test_case
230088,230080,34fc963c-19de-4f75-9b18-f3588eae7418,230088,00090
230080,230088,65932ad1-f783-47db-b660-936e84f36df2,230080,00090
,230080,c435b382-440f-498d-bb8c-f4e20ae8328d,230088,00090
230088,230088,dd6be4fd-f8e1-4406-ae76-f8190ac1c70a,230080,00090
,230080,931be213-d3d8-4e2b-b545-49d77680e1fc,230088,00090
230080,230088,8dcb825c-cdb4-46e7-810b-352ae6b6c472,230080,00090
,230080,b1fef9d2-b0d9-437d-b2f8-12295f091328,230088,00090
230080,230080,9de4d2b7-fa53-454e-ae36-6d6a1ae39f3f,230088,00090
230088,230088,a9bf2322-11cc-423f-b02a-62d8e8131eb7,230080,00090
230088,230080,a514dc6a-13bd-4f49-808b-c83cb7a57a99,230088,00090
,230088,dc8768b1-7a43-4ad8-8ab1-0cdd6751eb28,230080,00091
230088,230088,cbb3690e-ab68-47b0-b392-efa176e58b00,230080,00091
230088,230080,abeb3f76-5701-4fba-9c84-086e30f3d23b,230088,00091
230088,230080,d46a8f68-deed-46a9-9b79-e222e84e722f,230088,00091
,230088,5ee77b80-800d-4870-8f50-30a0f83406f9,230080,00091
230088,230088,4660363a-df50-4f39-ad10-66ceda607845,230080,00091
230088,230080,27f58e7a-c516-4223-aac0-147f98ec3f57,230088,00091
,230080,587a3bad-bd24-4e37-9c23-4ae94370c112,230088,00091
,230080,b5e890e9-4db4-45b3-9961-81cd1e625d6f,230088,00091
230080,230088,a769fe26-05f8-4498-8d75-c95eda5acc51,230080,00091
230088,230080,9d3a28a3-d34e-4635-bb27-cb037268bc7d,230088,00092
230088,230088,87454891-4c69-4c46-ae9a-c292580b6ba1,230080,00092
230080,230088,ff5505fe-11ec-4df3-bfdd-9d60feeff065,230080,00092
230088,230080,14177202-b38c-4c70-828d-ffb1f6a08435,230088,00092
,230080,42e6ccd1-b530-442e-b2c3-8e71f66fa701,230088,00092
230088,230088,54cd40c0-abbd-4f51-82ca-e3b27b7b32b4,230080,00092
,230088,c2dae639-ff24-4285-874d-8354236a6c21,230080,00092
230088,230080,834f4c22-8054-48df-8981-b10f39a44f32,230088,00092
230080,230088,96e40324-e56c-43fc-80d3-f7a8ac2e646a,230080,00092
230088,230088,9762bca6-a3fb-47fd-a9a1-c1fd410f09ec,230080,00092
230088,230088,3a05f636-346e-405e-a0f4-96fe81467e94,230080,00093
,230080,4c9ee734-1214-4aed-beb1-c0015e948abd,230088,00093
,230080,efd34891-4b26-420d-b712-049a8e3193b3,230088,00093
230080,230080,ecea1ec5-b677-4351-9922-3b74a2a7be28,230088,00093
230088,230080,eb242c65-3ba0-4cdb-950b-24e6d51e6af3,230088,00093
230088,230088,b6fbd45e-5331-4cbe-a653-f8e6fb71c678,230080,00093
230088,230080,1bd03b34-ced0-4751-a66b-29c649a8fb1f,230088,00093
230080,230080,1fa86db5-d15f-4664-9056-d6847d88097c,230088,00093
230088,230080,ced38ffc-ba48-48fb-bf2f-d7a26236bd8a,230088,00093
,230080,f10c3afa-15d6-4852-9e1c-b60f47e061ad,230088,00093
230088,230088,514e836e-a9bc-458d-8527-4c23abc0eeda,230080,00094
230088,230080,2b0f4d0a-2b1c-42c6-b053-5d3b68c902c4,230088,00094
230088,230080,0200f0f8-2e9e-47ff-92e5-87d1a50bb808,230088,00094
230088,230080,a5c6b358-9145-480f-ab53-df868a530108,230088,00094
230080,230088,d03c382f-330f-472a-ae05-7c7c4dce3279,230080,00094
230088,230080,45204d6c-a2b2-4c0b-a146-81c6cc4da8e1,230088,00094
230088,230080,741a4898-882a-4da8-a0fe-04e842c85d56,230088,00094
230080,230080,a9cac48e-7471-431e-96ed-7a828902f060,230088,00094
,230088,46685cc3-6019-44c4-ad99-04f751b9c73e,230080,00094
,230080,a4cab04e-6aa1-4bc3-b4b6-b5600f595f34,230088,00094
230080,230088,29045893-815c-439f-9ad1-2438c0317128,230080,00095
